报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20190930,,437310781.67,,,,,,865521316.15,83411825.31,782109490.84,,189903993.77,,,,,,,,,,,299345271.48,207891975.71,61249596.82,,,,13936876.9,2075159812.5,,,,,,,,202948.39,,,104652078.42,,,,,,,359796596.28,,,,,436839191.57,3263914.96,,,,,123776910.27,,461134000.06,6777831.11,,13967881.48,,1510411352.54,3585571165.04,,131080000.0,,,,,,241857024.73,31086300.23,210770724.5,101764215.42,,,,3008340.69,17032633.89,3179521.46,143142.7,,,,212136578.85,,,,,,,,,,,,48611764.62,,11725145.35,,767215703.55,,40000000.0,,,,,,,75597875.82,,,14837943.41,14634184.0,,145070003.23,912285706.78,,534071628.0,,,,969338551.84,,43117171.84,,66252546.29,,,1006570643.76,,,2619350541.73,53934916.53,2673285458.26,3585571165.04,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T15:29:48
20190630,,360220096.71,,,,,,853128637.64,100416203.88,752712433.76,,166596849.01,,,,,,,,,,328416414.95,328416414.95,177804679.26,55914193.79,,,,13918154.83,1955999026.19,,,,,,,,551714.15,,,104904231.44,,,892644225.41,443251036.6,449393188.81,1429334.81,312477377.68,312477377.68,,447963854.0,,447963854.0,3262024.91,,,,,124971894.05,,461134000.06,6975377.91,,13803092.96,,1476043567.16,3432042593.35,,101080000.0,,,,,,216112530.13,29540401.12,186572129.01,105022734.06,,,,3529773.13,15261830.98,1513848.2,143142.7,,,210318986.86,211975977.76,,,,,,,,,,,,42939466.09,,35477317.66,,731399629.81,,15000000.0,,,,,,2268346.98,2268346.98,,,16483506.74,15438338.99,,49190192.71,780589822.52,,534071628.0,,,,969338551.84,,45529636.83,,66252546.29,,,981240856.98,,,2596433219.94,55019550.89,2651452770.83,3432042593.35,定期报告,未审计,20190831,CNY,合并期末,2020-03-13T15:29:48
20190331,,273717582.37,,,,,,951198361.79,47895066.7,903303295.09,,181916223.74,,,,,,,,,,,267726647.99,174754874.9,,,,,15453745.29,1864767436.08,,,,,,,,3494179.09,,,110924338.8,,,,,,,237942861.68,,,,,461641145.59,3260134.87,,,,,126689792.7,,461134000.06,7578977.09,,11424442.58,,1424089872.46,3288857308.54,,30000000.0,,,,,,184950693.92,,,110523271.33,,,,4173313.31,36847401.56,566174.08,135618.8,,,,219077228.54,,,,,,,,,,,,,,27121425.0,,612693333.66,,,,,,,,,18572257.17,,,18564470.03,16202219.09,1200000.0,54538946.29,667232279.95,,534071628.0,,,,969338551.84,,47821397.13,,66252546.29,,,947824338.54,,,2565308461.8,56316566.79,2621625028.59,3288857308.54,定期报告,未审计,20190509,CNY,合并期末,2020-03-13T15:29:48
20181231,,205813670.77,,,,,,1050020069.2,180146025.79,869874043.41,,97648724.36,,,,,,,,,,196529797.95,196529797.95,175091356.67,,,,,13554269.26,1738657888.21,,,,,,,92996591.62,2734179.09,,,,,,882366614.01,422133813.94,460232800.07,1429334.81,225462418.35,225462418.35,,458803465.26,,458803465.26,3258244.82,,,,,124717141.34,,461134000.06,7302937.79,,11424442.58,,1387833420.91,3126491309.12,,,,,,,,181397896.24,354000.0,181043896.24,93776924.59,,,,2961078.03,47967396.24,2940277.78,135618.8,,,130042270.63,133118167.21,,,,,,,,,,,,,,27121425.0,822600.0,487165487.31,,,,,,,,8628575.0,8628575.0,,,19776470.03,12174111.04,,40579156.07,527744643.38,,534071628.0,,,,969338551.84,,35736952.96,,66252546.29,,,934456517.57,,,2539856196.66,58890469.08,2598746665.74,3126491309.12,定期报告,是,20200430,CNY,合并期末,2020-03-13T15:29:48
20180930,,193541219.83,,,,,,949512725.31,86045215.68,863467509.63,,129427803.7,,,,,,,,,,358756633.79,358756633.79,201712635.02,,,,,9305682.89,1842256700.54,,,,,,,100280424.04,3666400.86,,,,,,,,,,169554385.32,169554385.32,,447643098.03,,447643098.03,3256354.84,,,,,120454977.59,,461134000.06,7928299.77,,10875657.29,,1324793597.8,3167050298.34,,9000000.0,,,,,,201741129.63,,,106412751.56,,,,2852986.04,21383347.9,,135618.8,,,,232785197.14,,,,,,,,,,,,,,,822600.0,574998012.27,,,,,,,,,,,,2381000.0,13666270.4,,16047270.4,591045282.67,,534071628.0,,,,969338551.84,,40213431.06,,59543485.08,,,915876865.81,,,2519043961.79,56961053.88,2576005015.67,3167050298.34,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:29:48
20180630,,228031202.2,,,,,,975833905.36,100353829.87,875480075.49,,98300401.99,,,,,,,,,,315239198.91,315239198.91,196460038.0,,,,,10468128.81,1824332875.27,,,,,,,98472959.08,3666400.86,,,,,,872583362.2,415992517.64,456590844.56,1429334.81,142952891.24,142952891.24,,455161509.75,,455161509.75,3254464.79,,,,,121653836.41,,461134000.06,8283321.46,,10875657.29,,1305455040.94,3129787916.21,,33000000.0,,,,,,173194546.5,,173194546.5,93115603.08,,,,3884321.03,18806484.46,1414486.07,3371707.48,,,215267452.12,220053645.67,,,,,,,,,,,,,,,,542054600.74,,,,,,,,,,,,1193000.0,13214404.16,1200000.0,15607404.16,557662004.9,,534071628.0,,,,969338551.84,,38857832.34,,59543485.08,,,909728396.12,,,2511539893.38,60586017.93,2572125911.31,3129787916.21,定期报告,未审计,20180831,CNY,合并期末,2020-03-13T15:29:48
20180331,,254198658.39,,,,,,1015704888.24,162991648.49,852713239.75,,81497962.01,,804562.5,,,,,,,,281479543.05,282284105.55,221989197.93,,,,,12895940.53,1868570752.65,,,,,,,106814345.56,3316805.3,,,,,,,,,,146768300.62,146768300.62,,444761141.04,,444761141.04,6673593.74,,,,,123638241.73,,461134000.06,7009561.03,,10662921.38,,1310778910.46,3179349663.11,,123000000.0,,,,,,175240652.75,1527917.8,173712734.95,89759869.13,,,,3734449.16,22713702.28,541343.59,142798.06,,,204723182.07,205407323.72,,,,,,,,,,,,,,,,619855997.04,,,,,,,,,,,,1280000.0,15299750.78,1200000.0,17779750.78,637635747.82,,534071628.0,,,,969338551.84,,45113872.2,,59543485.08,,,870965654.53,,,2479033191.65,62680723.64,2541713915.29,3179349663.11,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T15:29:48
20171231,,284287665.36,,,,,,1066601579.4,153323781.32,913277798.08,,82467569.47,,,,,,,,,,173870507.47,173870507.47,208008764.03,,,,,11422543.76,1826658629.49,,,,,,,110550789.26,2766400.86,,,,,,840944891.4,400314702.58,440630188.82,1429334.81,110544425.16,110544425.16,,439200854.01,,439200854.01,6671703.69,,,,,121111223.57,,461134000.06,6570947.32,,10663300.88,,1269213644.81,3095872274.3,,128000000.0,,,,,,139873944.18,1977728.5,137896215.68,82423879.46,,,,6725089.73,59588610.99,730981.78,142798.06,,,127850082.4,128723862.24,,,,,,,,,,,,,,,822600.0,546157986.6,,,,,,,,,,,,2492000.0,16687660.45,,19179660.45,565337647.05,,534071628.0,,,,969338551.84,,49277601.19,,59543485.08,,,851157457.04,,,2463388723.15,67145904.1,2530534627.25,3095872274.3,定期报告,是,20190430,CNY,合并期末,2020-03-13T15:29:48
20170930,,331391611.83,,,,,,928267003.59,86462097.03,841804906.56,,138097437.95,,,,,,,,,,362433129.81,362433129.81,257505307.64,,,,,11875661.24,2029570152.06,,,,,,,120756759.96,,,,,,,,,,,119159763.3,119159763.3,,382940047.86,,382940047.86,6669813.65,,,,,113712574.31,,411461402.01,5969980.12,,6945025.55,,1167615366.76,3197185518.82,,188000000.0,,,,,,173647545.19,6722324.97,166925220.22,89587930.81,,,,3484718.78,39187350.59,132000.0,3151885.79,,,188451298.66,191735184.45,,,,,,,,,,,,,,,822600.0,686465329.82,,,,,,,,,,,,1379000.0,18284422.13,,19663422.13,706128751.95,,534071628.0,,,,969338551.84,,54067886.25,,51793462.76,,,815514354.8,,,2424785883.65,66270883.22,2491056766.87,3197185518.82,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T15:29:48
20170630,,371165016.57,,,,,,882826207.84,77276966.63,805549241.21,,148028887.35,,,,,,,,,,332935488.38,332935488.38,250774106.66,,,,,6996231.58,1992725938.38,,,,,,,117559534.08,,,,,,,771934110.77,381525786.81,390408323.96,2530760.35,97530917.17,97530917.17,,387877563.61,,387877563.61,6947995.34,,,,,114225749.98,,411461402.01,6134114.02,,9578710.22,,1151315986.43,3144041924.81,,190000000.0,,,,,,170583655.5,6722324.97,163861330.53,85321071.19,,,,3325225.4,18989051.7,1756113.0,2567752.01,,,187722535.9,192046400.91,,,,,,,,,,,,,,,822600.0,661088004.7,,,,,,,,,,,,1391000.0,17485115.66,,18876115.66,679964120.36,,534071628.0,,,,969338551.84,,51669966.84,,51793462.76,,,786134309.88,,,2393007919.32,71069885.13,2464077804.45,3144041924.81,定期报告,未审计,20170829,CNY,合并期末,2020-03-13T15:29:48
20170331,,327635983.52,,,,,,1027943136.29,151387170.04,876555966.25,,160900481.14,,745821.92,,,,,,,,226822790.89,227568612.81,236134576.28,,,,,4874645.87,1985057435.91,,,,,,,123962849.71,,,,,,,,,,,70358026.7,70358026.7,,391183628.35,,391183628.35,6946105.3,,,,,85702314.44,30556176.75,411461402.01,4041281.87,,6490568.02,,1130702353.15,3115759789.06,,190000000.0,,,,,,163384497.68,23122324.97,140262172.71,97823147.94,,,,2927426.96,27439424.13,1163225.4,2567311.49,,,163359823.97,167090360.86,,,,,,,,,,,,,,,822600.0,649487457.57,,,,,,,,,,,,1478000.0,19736601.14,,21214601.14,670702058.71,,534071628.0,,,,969338551.84,,57746820.9,,51793462.76,,,756350435.84,,,2369300899.34,75756831.01,2445057730.35,3115759789.06,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T15:29:48
20161231,,309195134.97,,,,,,1094373725.85,242035495.55,852338230.3,,146295940.85,,,,,,,,,,121433965.31,121433965.31,207459322.1,,,,,4865209.33,1883623298.41,,,,,,,119480281.02,,,,,,,761222689.11,364602599.25,396620089.86,1429334.81,62510106.51,62510106.51,,395190755.05,,395190755.05,6944215.25,,,,,112762346.99,,411461402.01,4072082.44,,6453296.45,,1118874485.72,3002497784.13,,80000000.0,,,,,,124024764.73,28816465.53,95208299.2,116382712.31,,,,4362166.82,83953924.18,306111.0,2567311.49,,,133918773.44,136792195.93,,,,,,,,,,,,,,,822600.0,546338363.97,,,,,,,,,,,,1490000.0,19736601.14,,21226601.14,567564965.11,,534071628.0,,,,969338551.84,,58424423.26,,51793462.76,,,745308609.1,,,2358936674.96,75996144.06,2434932819.02,3002497784.13,定期报告,是,20180428,CNY,合并期末,2020-03-13T15:29:48
20160930,,247157443.26,,,,,,816570935.64,104302818.59,712268117.05,,27913673.79,,,,,,,,,,352206012.19,352206012.19,237942784.62,,,,,51262.65,1681842112.15,,,,,,,99749548.15,,,,,,,,,,,89736367.01,89736367.01,,354925772.81,,354925772.81,6942325.21,,,,,115398186.94,,411461402.01,3896560.98,,6216811.64,,1088326974.75,2770169086.9,,30000000.0,,,,,,165829436.56,14117932.73,151711503.83,77352109.76,,,,2608156.73,30708435.62,305441.15,4568859.41,,,114974362.17,119848662.73,,,,,,,,,,,,,,,411300.0,426758101.4,,,,,,,,,,,,1665000.0,25577018.45,,27242018.45,454000119.85,,534071628.0,,,,969338551.84,,52696578.13,,39573825.17,,,663970289.53,,,2259650872.67,56518094.38,2316168967.05,2770169086.9,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T15:29:48
20160630,,319803307.14,,,,,,807419283.57,154715878.32,652703405.25,,31257969.73,,,,,,,,,,286901580.87,286901580.87,226304456.93,,,,,,1671686598.24,,,,,,,98601317.97,,,,,,,693548284.72,342552579.93,350995704.79,2499017.49,99138974.41,99138974.41,,348496687.3,,348496687.3,6940435.16,,,,,116042455.15,,411461402.01,4068107.3,,6172251.02,,1090921630.32,2762608228.56,,30000000.0,,,,,,150314151.24,6130468.7,144183682.54,69022489.89,,,,3485907.24,28122952.75,174537.8,4568859.41,,,128649265.3,133392662.51,,,,,,,,,,,,,,,,414338163.63,,,,,,,,,,,,1665000.0,25577018.45,,27242018.45,441580182.08,,534071628.0,,,,969338551.84,,52278347.94,,39573825.17,,,669200330.44,,,2264462683.39,56565363.09,2321028046.48,2762608228.56,定期报告,未审计,20160831,CNY,合并期末,2020-03-13T15:29:48
20160331,,214327342.71,,,,,,836116670.97,175387342.58,660729328.39,,29117046.57,,,,,,,,,,248360664.92,248360664.92,223554316.98,,,,,960210.45,1552436252.6,,,,,,,103320570.05,,,,,,,,,,,105476325.03,105476325.03,,336088186.42,,336088186.42,9107253.46,,,,,116538807.01,,411461402.01,3742773.2,,5584926.54,,1091320243.72,2643756496.32,,,,,,,,151797061.2,16692891.4,135104169.8,83486229.36,,,,3088756.55,19403140.83,,2907848.08,,,60727307.51,63635155.59,,,,,,,,,,,,,,,411300.0,321821643.53,,,,,,,,,,,,240000.0,25577018.45,,25817018.45,347638661.98,,534071628.0,,,,969338551.84,,57151600.02,,39573825.17,,,639472808.37,,,2239608413.4,56509420.94,2296117834.34,2643756496.32,定期报告,未审计,20160429,CNY,合并期末,2020-03-13T15:29:48
20151231,,263532414.27,,,,,,1015473303.09,371265374.71,644207928.38,,32950532.69,,,,,,,,,,104204614.55,104204614.55,174088340.59,,,,,2619391.85,1592868597.04,,,,,,,121110209.23,,,,,,,642353721.41,325402225.14,316951496.27,2499017.49,106157570.99,106157570.99,,314452478.78,,314452478.78,9107253.46,,,,,107917270.06,,411461402.01,3202787.9,,4539464.22,,1077948436.65,2670817033.69,,30000000.0,,,,,,115166671.03,12000000.0,103166671.03,73542069.53,,,,4654974.6,75945901.21,,2907848.08,,,55442398.95,58350247.03,,,,,,,,,,,,,,,,357659863.4,,,,,,,,,,,,1740000.0,25577018.45,,27317018.45,384976881.85,,534071628.0,,,,969338551.84,,75945675.2,,39573825.17,,,611083565.07,,,2230013245.28,55826906.56,2285840151.84,2670817033.69,其他,是,20170429,CNY,合并期末,2020-03-13T15:29:48
20150930,,221993888.43,,,,,,831063964.58,161576240.51,669487724.07,,71790372.93,,,,,,,,,,208816083.26,208816083.26,216588662.17,,,,,,1550252971.37,,,,,,,100209148.17,,,,,,,,,,,107413114.91,107413114.91,,304033231.89,,304033231.89,8981176.44,,,,,87765161.13,,411461402.01,1173677.49,,5203152.08,,1026240064.12,2576493035.49,,30000000.0,,,,,,118240807.25,,118240807.25,67656157.83,,,,2309244.76,40156469.66,,2907848.08,,,75026805.94,77934654.02,,,,,,,,,,,,,,,,336297333.52,,,,,,,,,,,,1740000.0,261793.38,,2001793.38,338299126.9,,534071628.0,,,,969338551.84,,79355403.22,,39573825.17,,,559353559.52,,,2181692967.75,56500940.84,2238193908.59,2576493035.49,定期报告,未审计,20151030,CNY,合并期末,2020-03-13T15:29:48
20150630,,349887653.57,,,,,,747626016.78,100422400.03,647203616.75,,91964686.13,,,,,,,,,,197732781.87,197732781.87,207388606.94,,,,,,1594599745.29,,,,,,,179117191.65,,,,,,,616826555.59,307863826.45,308962729.14,2499017.49,76691271.05,76691271.05,,306463711.65,,306463711.65,8761551.08,,,,,56599204.27,,411461402.01,980542.1,,5936252.22,,1046011126.03,2640610871.32,,30000000.0,,,,,,106537847.98,,106537847.98,58366375.42,,,,2931263.7,29564036.34,,2907848.08,,,144578892.78,147486740.86,,,,,,,,,,,,,,,,374886264.3,,,,,,,,,,,,1740000.0,261793.38,,2001793.38,376888057.68,,445059690.0,,,,1058350489.84,,158295502.69,,39573825.17,,,506648016.75,,,2207927524.45,55795289.19,2263722813.64,2640610871.32,定期报告,未审计,20150828,CNY,合并期末,2020-03-13T15:29:48
20150331,,265112940.25,,,,,,760740846.91,196079981.9,564660865.01,,87637772.85,,,,,,,,,,179137651.38,179137651.38,179660247.29,,,,,,1472289458.68,,,,,,,189439529.58,,,,,,,,,,,68375758.18,68375758.18,,304231007.48,,304231007.48,8670828.75,,,,,56443375.13,,411461402.01,1099900.63,,2706537.7,,1042428339.46,2514717798.14,,,,,,,,80141098.08,,80141098.08,61464344.42,,,,2590909.34,34538137.91,,2907848.08,,,128430904.02,131338752.1,,,,,,,,,,,,,,,,310073241.85,,,,,,,,,,,,1740000.0,261793.38,,2001793.38,312075035.23,,445059690.0,,,,1058536414.64,,168617840.62,,39573825.17,,,458277196.9,,,2170064967.33,32577795.58,2202642762.91,2514717798.14,定期报告,未审计,20150430,CNY,合并期末,2020-03-13T15:29:48
20141231,,296632024.15,,,,,,766697852.55,263653297.73,503044554.82,,89059490.08,,,,,,,,,,85901753.51,85901753.51,150742963.65,,,,,,1389034083.94,,,,,,,22539669.76,,,,,,,594942360.71,292647806.33,302294554.38,2499017.49,62238153.88,62238153.88,,299795536.89,,299795536.89,8655584.22,,,,,55654033.34,,411461402.01,1259139.52,,2932044.46,,864535564.08,2253569648.02,,30000000.0,,,,,,73273063.27,,73273063.27,82311431.75,,,,3627036.76,38791560.78,,2907848.08,,,22683007.14,25590855.22,,,,,,,,,,,,,,,,253593947.78,,,,,,,,,,,,1740000.0,261793.38,,2001793.38,255595741.16,,445059690.0,,,,1058350489.84,,185924.8,,39573825.17,,,422745508.23,,,1965915438.04,32058468.82,1997973906.86,2253569648.02,定期报告,是,20160429,CNY,合并期末,2020-03-13T15:29:48
20140930,,277790379.14,,,,,,639902805.88,160074712.4,479828093.48,,33611266.34,,,,,,,,,,214384262.69,214384262.69,174936057.14,,,,,,1340624771.19,,,,,,,137520.24,22321688.96,,,,,,,,,,52217669.1,52217669.1,,299927022.48,,299927022.48,7071194.69,,,,,110305657.89,,411461402.01,1276253.47,,5228809.91,,909947218.75,2250571989.94,,30000000.0,,,,,,97888315.53,,97888315.53,56142807.5,,,,2048023.51,36508548.76,,135618.8,,,86724163.07,86859781.87,,,,,,,,,,,,,,493120.0,549942.95,310490540.12,,,,,,,,,240000.0,240000.0,,,261793.38,1500000.0,2001793.38,312492333.5,,445059690.0,,,,1058455954.08,,,,29532747.97,,,377146187.2,,,1910194579.25,27885077.19,1938079656.44,2250571989.94,定期报告,未审计,20141031,CNY,合并期末,2020-03-13T15:29:48
20140630,,301956658.21,,,,,,588588690.47,176133446.64,412455243.83,,31424009.7,,,,,,,,,,206470749.18,206470749.18,150866214.37,,,,,,1279306321.93,,,,,,,124377.28,22321688.96,,,,,,579545219.42,275085898.35,304459321.07,1397591.95,39780698.61,39780698.61,,303061729.12,,303061729.12,3408020.76,,,,,108857523.34,,411461402.01,981500.0,,5462341.72,,895459281.8,2174765603.73,,30000000.0,,,,,,85379645.22,,85379645.22,61202568.27,,,,2470796.63,28835114.17,,135618.8,,,72936196.02,73071814.82,,,,,,,,,,,,,,493120.0,373853.24,281826912.35,,,,,,,,,240000.0,240000.0,,,261793.38,1500000.0,2001793.38,283828705.73,,445059690.0,,,,1058442811.12,,,,29532743.26,,,330006886.65,,,1863042131.03,27894766.97,1890936898.0,2174765603.73,定期报告,未审计,20140829,CNY,合并期末,2020-03-13T15:29:48
20140331,,278018725.97,,,,,,616248110.21,233535054.14,382713056.07,,28945255.37,,,,,,,,,,186613248.37,186613248.37,121852520.63,,,,,,1231677860.55,,,,,,,121171.68,25321688.96,,,,,,,,,,105604461.86,105604461.86,,243312613.41,,243312613.41,3170009.25,,,,,109489708.76,,411461402.01,752500.0,,1925309.34,,901158865.27,2132836725.82,,30000000.0,,,,,,101917648.57,,101917648.57,46366035.2,,,,2316784.67,17543519.42,,135618.8,,,77914323.28,78049942.08,,,,,,,,,,,,,,509680.0,228620.28,276932230.22,,,,,,,,,240000.0,240000.0,,,261793.38,1500000.0,2001793.38,278934023.6,,445059690.0,,,,1071615381.08,,,,29532747.97,,,280814772.62,,,1827022591.67,26880110.55,1853902702.22,2132836725.82,定期报告,未审计,20140429,CNY,合并期末,2020-03-13T15:29:48
20131231,,327621791.99,,,,,,602751441.34,264868266.76,337883174.58,,26055936.04,,,,,,,,,,73663780.86,73663780.86,84575755.03,,,,,,1114668705.26,,,,,,,22444784.0,22321688.96,,,,,,509413877.43,262683795.7,246730081.73,2499017.49,87550700.67,87550700.67,,244231064.24,,244231064.24,3012754.34,,,,,109398161.43,,411461402.01,808500.0,,1856560.59,,880763927.28,1995432632.54,,,,,,,,59847000.72,,59847000.72,64527414.69,,,,4132629.81,33641407.3,,135618.8,,,18625930.05,18761548.85,,,,,,,,,,,,,,509680.0,,181419681.37,,,,,,,,,240000.0,240000.0,,1500000.0,261793.38,1500000.0,2001793.38,183421474.75,,445059690.0,,,,1058350489.84,,91039.04,,29532743.26,,,252616534.47,,,1785650496.61,26360661.18,1812011157.79,1995432632.54,定期报告,是,20150430,CNY,合并期末,2020-03-13T15:29:48
20130930,,337127006.15,,,,,,468198025.47,125488984.48,342709040.99,,65694316.53,,,,,,,,,,201247280.38,201247280.38,118385154.5,,,,,,1190651783.03,,,,,,,137840.8,22321688.96,,,,,,,,,,103144677.52,103144677.52,,219795610.57,,219795610.57,1816514.73,,,,,66962936.32,,411461402.01,883262.8,,5182149.21,,831706082.92,2022357865.95,,30000000.0,,,,,,59475544.36,,59475544.36,65780837.67,,,,1849999.01,11322026.01,,135618.8,,,92748347.26,92883966.06,,,,,,,,,,,,,,509680.0,,261822053.11,,,,,,,,,240000.0,240000.0,,,261793.38,1500000.0,2001793.38,263823846.49,,445059690.0,,,,1058456274.64,,,,29532747.97,,,199469670.76,,,1732518383.37,26015636.09,1758534019.46,2022357865.95,定期报告,未审计,20131031,CNY,合并期末,2020-03-13T15:29:48
20130630,,645564093.47,,,,,,425753966.17,144140806.24,281613159.93,,39826905.45,,,,,,,,,,160929054.46,160929054.46,115432731.82,,,,,,1387506751.37,,,,,,,130467.92,22321688.96,,,,,,456829270.22,250990697.42,205838572.8,1250633.71,98889993.13,98889993.13,,204587939.09,,204587939.09,,,,,,47836229.17,,411461402.01,702100.0,,5830380.51,,791760200.79,2179266952.16,,183000000.0,,,,,,50829375.92,,50829375.92,62725459.08,,,,2033567.17,12101181.94,,135618.8,,,100505326.75,100640945.55,,,,,,,,,,,,,,30509680.0,225610.32,442065819.98,,,,,,,,,,,,,261793.38,1500000.0,1761793.38,443827613.36,,399646490.0,,,,1103862101.76,,,,29532747.97,,,179576632.31,,,1712617972.04,22821366.76,1735439338.8,2179266952.16,定期报告,未审计,20130830,CNY,合并期末,2020-03-13T15:29:48
20130331,,26044154.74,,,,,,86109037.81,17324055.3,68784982.51,,1180199.8,,,,,,,,,,34367649.84,34367649.84,15783649.99,,,,,,163484692.18,,,,,,,150983.76,10400000.0,,,,,,,,,,7230139.75,7230139.75,,78960985.47,,78960985.47,,,,,,9167.31,,,752250.0,,620180.64,,98123706.93,261608399.11,,,,,,,,4799470.32,,4799470.32,10442488.52,,,,271383.09,577666.15,,135618.8,,,13562266.29,13697885.09,,,,,,,,,,,,,,,,29788893.17,,,,,,,,,,,,,,,0.0,29788893.17,,147904998.0,,,,23980100.52,,,,14391058.02,,,23571220.77,,,209847377.31,21972128.63,231819505.94,261608399.11,定期报告,未审计,20130425,CNY,合并期末,2020-03-13T15:29:48
20121231,,31153364.13,,,,,,368545544.24,237938125.03,130607419.21,,4009199.13,,,,,,,,,,61922726.18,61922726.18,52518541.4,,,,,,518149375.08,,,,,,,154830.48,10400000.0,,,,,,352388554.87,206830149.2,145558405.67,1101425.54,6280139.75,6280139.75,,144456980.13,,144456980.13,,,,,,9604939.43,,,802400.0,,1518999.0,,173218288.79,691367663.87,,70000000.0,,,,,,39982752.14,9321789.2,30660962.94,9654087.67,,,,925147.79,12284349.9,,135618.8,,,6699870.65,6835489.45,,,,,,,,,,,,,,37000000.0,248308.29,176930135.24,,30000000.0,,,,,,,,,,,,,30000000.0,206930135.24,,147904998.0,,,,144375950.24,,,,28297926.41,,,142311323.0,,,462890197.65,21547330.98,484437528.63,691367663.87,定期报告,是,20140429,CNY,合并期末,2020-03-13T15:29:48
20120930,,16314885.78,,,,,,82022506.58,23027062.57,58995444.01,,5143253.02,,,,,,,,,,31475755.26,31475755.26,16849073.15,,,,,,151805473.79,,,,,,,136558.56,10400000.0,,,,,,,,,,,,,81056601.49,,81056601.49,,,,,,11667.27,,,752251.0,,1060158.52,,93417236.84,245222710.63,,,,,,,,10274474.32,,10274474.32,5193655.89,,,,255614.66,2615142.1,,135618.8,,,5494419.08,5630037.88,,,,,,,,,,,,,,,,23968924.85,,,,,,,,,,,,,,,0.0,23968924.85,,147904998.0,,,,23965675.32,,,,14391058.02,,,13992034.49,,,200253765.83,21000019.95,221253785.78,245222710.63,定期报告,是,20121026,CNY,合并期末,2020-03-13T15:29:48
20120630,,28098304.97,,,,,,86151864.04,33718100.41,52433763.63,,4003183.67,,,,,,,,,,29278118.15,29278118.15,13299727.95,,,,,,160831198.78,,,,,,,145534.24,10400000.0,,,,,,174852928.9,93644877.66,81208051.24,1101425.54,,,,80106625.7,,80106625.7,,,,,,12917.25,,,835834.0,,1313533.69,,92814444.88,253645643.66,,,,,,,,3508343.29,,3508343.29,5324738.32,,,,272854.94,4581603.28,,135618.8,,,14777266.81,14912885.61,,,,,,,,,,,,,,,,28600425.44,,,,,,,,,,,,,,,0.0,28600425.44,,147904998.0,,,,23974651.0,,,,14391058.02,,,17526067.98,,,203796775.0,21248443.22,225045218.22,253645643.66,定期报告,未审计,20120830,CNY,合并期末,2020-03-13T15:29:48
